t,px_err_x,px_err_y,ee_x,ee_y,ee_z,ref_x,ref_y,ref_z
2.1065611839294434,6.0,-9.0,0.4923247873119141,0.19958844770103554,0.6179128028053323,0.4923309779159012,0.19957388559155348,0.6179075671388177
2.265700578689575,6.0,-9.0,0.4923160015651592,0.19961135608158212,0.6179235811373059,0.3926992933747704,0.06033612195022976,0.6578722701416453
2.408921003341675,6.0,-9.0,0.4923120591104969,0.19962403222513728,0.6179286359105348,0.36280978801243113,0.018564792857832645,0.6698616810424936
2.598841905593872,6.0,-8.0,0.4809592361231195,0.1912158045958813,0.6221825730791392,0.3538429364037293,0.006033394130113506,0.6734585043127481
2.756471872329712,6.0,-8.0,0.46615579955169467,0.17711605016114754,0.6313197948769269,0.3511528809211188,0.002273974511797764,0.6745375512938244
2.8993732929229736,6.0,-8.0,0.44617860108483687,0.1691497174955139,0.6489960372264211,0.35034586427633563,0.0011461486263030412,0.6748612653881474
3.027157783508301,7.0,-8.0,0.4267707839133381,0.1564867376254008,0.671175754816563,0.35010375928290066,0.0008078008606546242,0.6749583796164442
3.1861109733581543,7.0,-8.0,0.40995254779740886,0.13951183808398843,0.6881479613868564,0.35003112778487017,0.0007062965309600992,0.6749875138849333
3.3457589149475098,7.0,-8.0,0.3970427647436021,0.1183081332852507,0.699967410452512,0.35000933833546105,0.0006758452320517415,0.6749962541654799
3.5050418376922607,7.0,-8.0,0.38819246912258726,0.09252451302710203,0.7066028561119496,0.3500028015006383,0.0006667098423792343,0.6749988762496439
3.663426637649536,7.0,-8.0,0.38249325130731004,0.06155936423851982,0.7078543479244428,0.3500008404501915,0.0006639692254774821,0.6749996628748932
3.790437698364258,7.0,-8.0,0.3775332091020739,0.03310434834785232,0.7030520439469504,0.3500002521350574,0.0006631470404069564,0.6749998988624679
3.933497905731201,7.0,-8.0,0.37290525617699793,0.010447053346505582,0.6919044319410439,0.3500000756405172,0.0006629003848857987,0.6749999696587403
4.107837200164795,7.0,-12.0,0.36772360005767996,-0.006284615591014101,0.6854711154163522,0.24500002269215515,0.00019887011546573964,0.692499990897622
4.2669761180877686,9.0,-14.0,0.36297529656069233,-0.016822515466147835,0.681646924135384,0.21350000680764653,5.96610346397219e-05,0.6977499972692865
4.410052061080933,12.0,-16.0,0.34270440605612235,-0.018248434857274634,0.6791685562120432,0.20405000204229395,1.7898310391916573e-05,0.6993249991807859
4.552059650421143,17.0,-19.0,0.3160237485499866,-0.012969760368388004,0.6813951987936369,0.20121500061268818,5.369493117574973e-06,0.6997974997542358
4.694535493850708,20.0,-19.0,0.2877798297409001,-0.0017160073340349996,0.6877715831975687,0.20036450018380644,1.6108479352724922e-06,0.6999392499262707
4.837313175201416,22.0,-19.0,0.2670893476383136,0.004196188757802354,0.6928345667848261,0.2001093500551419,4.832543805817477e-07,0.6999817749778812
4.996369361877441,23.0,-20.0,0.25287660968958886,0.007002392401836015,0.6944231741364261,0.20003280501654258,1.4497631417452435e-07,0.6999945324933643
5.138637542724609,24.0,-21.0,0.2427950189016712,0.007930936268517453,0.6949210892695801,0.2,0.0,0.7
5.29566216468811,24.0,-20.0,0.23549412642438622,0.00778688203958179,0.6952564065413731,0.2,0.019745286490263442,0.7392522544932276
5.407413959503174,27.0,-21.0,0.229939390173227,0.007452348952072257,0.6955974477853786,0.2,0.03366638488659752,0.7661445592063774
5.566159725189209,31.0,-22.0,0.22665090921540826,0.01308391087629946,0.7059974909108025,0.2,0.053067322593173344,0.8014173086294527
5.754923343658447,37.0,-25.0,0.2223509239995363,0.021303387584296302,0.7251640258989858,0.2,0.07526574011275305,0.8367399688418675
5.898005485534668,43.0,-27.0,0.21596054437945975,0.03254478535346128,0.7517148058227847,0.2,0.09123778821667083,0.8572973456313037
6.056900978088379,48.0,-28.0,0.2078665723694472,0.045892935000095794,0.7808869136622185,0.2,0.107896766889379,0.8727275787351612
6.215893745422363,52.0,-28.0,0.20003761277809753,0.05827044665676198,0.8061315366481556,0.2,0.12323122005947515,0.8796470027482256
6.358445167541504,56.0,-28.0,0.19369736130169019,0.0700694202208678,0.8269478469746133,0.2,0.13568865190844911,0.8783150439484099
6.4862871170043945,58.0,-27.0,0.1895166464478874,0.08128050806722317,0.8423569223563333,0.2,0.14571578081218053,0.8710923573257393
6.644232749938965,60.0,-25.0,0.18778265925597368,0.09208707489798865,0.8520861970167926,0.2,0.1564857677913538,0.8546610972009511
6.819626331329346,61.0,-23.0,0.18806877704778557,0.102638730439857,0.8564976535269962,0.2,0.1662013646724582,0.827636395874237
7.01046085357666,61.0,-19.0,0.18989713442405118,0.11377013886109771,0.8546651670682883,0.2,0.17392610938108755,0.7896008350367507
7.201566696166992,60.0,-15.0,0.19305203938690674,0.12558431074899362,0.8452852337669363,0.2,0.17855612695455367,0.7451414314088979
7.37616491317749,57.0,-9.0,0.19670989281324153,0.13808923811142526,0.8272737663966612,0.2,0.17999815543106687,0.70162975802363
7.565968036651611,53.0,-3.0,0.20022032048898572,0.1498411330636926,0.8004293262698041,0.2,0.17851974437172863,0.6543050037082583
7.740277528762817,48.0,4.0,0.20259737612269,0.15975415628065492,0.7666036360919635,0.2,0.17438856459763427,0.6135923234741537
7.9307849407196045,43.0,9.0,0.20258666231045117,0.1656600860014788,0.7284055499963129,0.2,0.16691099602462128,0.5750302871102333
8.103185892105103,37.0,13.0,0.19997905030916435,0.16705024186652676,0.6910393359200968,0.2,0.15758471406831445,0.5476876541890773
8.28822636604309,32.0,15.0,0.19568039780498114,0.16410733160291338,0.6567097231830279,0.2,0.14502857704131317,0.5281978867404347
8.49962830543518,28.0,17.0,0.19119225542976098,0.1582888200866297,0.6288032465593004,0.2,0.12772403868144472,0.5200044123921652
8.67240571975708,24.0,18.0,0.18800237250007734,0.15047755079839134,0.6072546925896279,0.2,0.11148870944526854,0.5249426613423469
8.82984972000122,21.0,18.0,0.1872048065061451,0.14088235253578665,0.5916144862286637,0.2,0.09526923902482581,0.5383373917540659
9.002744436264038,19.0,18.0,0.1888017788469175,0.13063803940393706,0.5813810952929428,0.2,0.07613417262174588,0.5620228316719593
9.159690618515015,17.0,17.0,0.19228927144842076,0.11982935534584845,0.5754369827391806,0.2,0.05779198828947538,0.5905354300684719
9.317826747894287,15.0,16.0,0.19779477506433377,0.10766066156686228,0.5736247317280828,0.2,0.03860654079751032,0.6245838051099559
9.474859476089478,13.0,14.0,0.20491158325642891,0.09422895323053265,0.5757491543929056,0.2,0.01908676335071626,0.6620416909235992
9.600708246231079,13.0,11.0,0.2140415442357476,0.07902435161315118,0.582596098851656,0.2,0.003265589839427672,0.6934698952398942
9.759325504302979,12.0,7.0,0.22515670005197597,0.06152318474665455,0.5956659293538197,0.2,-0.016695971536659724,0.7332479879171026
9.917913436889648,13.0,2.0,0.23583485485820224,0.04289816137740947,0.6151815532295284,0.2,-0.036448295835966524,0.7713864819435914
10.059366226196289,14.0,-6.0,0.24572087793447225,0.02165791673971244,0.643392073524758,0.2,-0.05369509214500629,0.8025007378455873
10.232622385025024,17.0,-14.0,0.250788950736484,-0.0008303395497453906,0.6805785329775643,0.2,-0.07408599195645425,0.8350394478493118
10.420726537704468,20.0,-23.0,0.24860326528994237,-0.02154464923546137,0.7212871456006683,0.2,-0.09498279793183492,0.8613647303115533
10.576307773590088,23.0,-31.0,0.24171719111661047,-0.04150049012471709,0.7605849498639553,0.2,-0.11103898459057046,0.8747875034686321
